# m1 m2 DL Tc iota phic psi thetaS phiS logL logPrior
2.622207722442347555e+36 8.062109096874649580e+35 3.558134691681156889e+26 3.173492878450999036e+07 4.004682799324896791e-01 5.465818580534103077e+00 1.246044573020434809e+00 3.074987571616532911e+00 5.379184220635328195e+00 -4.968386420990656556e-39 0.000000000000000000e+00
2.002189053454906690e+36 7.827051518333892973e+35 3.375040558549069516e+26 3.148665525064967200e+07 4.538238259331883184e-01 4.318418989758467497e+00 1.007078218433314687e+00 2.422067348356367056e+00 3.846214730264712056e-01 -4.967229430803011263e-39 0.000000000000000000e+00
3.443076723193322753e+36 8.741110310763999637e+35 3.441678394312934082e+26 3.566797403982882947e+07 8.047313545694008141e-01 2.047932883741032217e+00 1.498070567664016917e+00 6.478199556420609628e-01 1.238900901791143871e+00 -4.964189836532600499e-39 0.000000000000000000e+00
2.147294221183078846e+36 9.345650021720607912e+35 3.426285143081584691e+26 3.774835716398376971e+07 2.104316880626291741e+00 2.893651085379826515e+00 2.618381738414800708e+00 5.251038928206291923e-01 1.753585490436066374e+00 -4.950185368701059086e-39 0.000000000000000000e+00
2.917331154863432601e+36 2.866875901912552005e+35 3.702010731824024111e+26 3.660156817219527811e+07 8.843847779524649511e-02 1.719252425789827177e+00 2.109654827624302786e+00 6.448241758033392834e-01 2.140170237217664528e+00 -4.946864184201706988e-39 0.000000000000000000e+00
3.079894186160897782e+36 9.391225210112729529e+35 2.922464168775307117e+26 3.497720445620211959e+07 2.655023616289208022e+00 3.647376132764720502e+00 1.447905809592229254e+00 1.575050301586687240e+00 6.109966259463865956e-01 -4.944242452847050731e-39 0.000000000000000000e+00
3.527235804792404656e+36 4.851404344436212474e+35 3.048647605379554793e+26 3.304326216962075233e+07 2.923509819093315976e+00 1.405085189401620083e+00 1.342420329016788649e+00 2.335460880115720617e+00 3.435214698645640219e+00 -4.932722138219574107e-39 0.000000000000000000e+00
2.643115463661735630e+36 3.182226804750335048e+35 3.511407844623828212e+26 3.316548498201485351e+07 2.714268547180910041e+00 5.783418089798913364e+00 2.445128340260144917e+00 2.272930894287936709e+00 4.787781998196191324e+00 -4.929466636163972629e-39 0.000000000000000000e+00
2.808033756565093286e+36 4.977202775184147467e+35 2.893594707518434257e+26 3.388103621503717452e+07 2.918706790773432758e+00 1.365110124676229830e-01 2.626592460952905217e+00 2.813314789129846005e+00 5.195273501778313374e+00 -4.912334031884300096e-39 0.000000000000000000e+00
3.969652884308892090e+36 5.822696924555792926e+35 2.860855435848579767e+26 3.185802568593260646e+07 2.299288060661186073e+00 1.370806077688518920e-01 2.477539873299501760e+00 4.013944016092746425e-01 3.317103716941114389e-01 -4.907844982175273222e-39 0.000000000000000000e+00
2.612856325726792833e+36 3.631572472617351907e+35 2.827669071720223499e+26 3.595329970355007052e+07 2.670258306039971608e+00 1.965522604486523939e+00 1.140476697399013473e+00 2.027063765462821188e+00 4.146763162929708812e+00 -4.907350259359474603e-39 0.000000000000000000e+00
2.381998367272110972e+36 5.052638898690394997e+35 3.521881780006912868e+26 3.365487918074857444e+07 2.483545633655499962e+00 5.469734105151630388e+00 1.502805988980502327e-01 2.732015920528048980e+00 2.204048572616414958e+00 -4.905446180308349744e-39 0.000000000000000000e+00
2.525676040817179661e+36 6.654637458570950001e+35 2.860108142743588567e+26 3.598108483831838518e+07 1.672968748069569189e+00 4.155385768909514610e+00 3.833361458379415110e-01 1.971217654357220850e+00 4.639929975203804347e+00 -4.905200779134049093e-39 0.000000000000000000e+00
2.067143387741087757e+36 6.466330190203587990e+35 3.277023466633303426e+26 3.004430234522908926e+07 1.258569789723814614e+00 5.134005492588217479e+00 1.477164235454976104e+00 9.728709519576905773e-01 1.263707543131279420e+00 -4.900030304485908229e-39 0.000000000000000000e+00
2.320074420652987349e+36 8.578814630227401037e+35 3.426398933507882126e+26 3.640499523294836283e+07 9.119222676196532262e-01 5.221050556150254707e+00 1.677243234312227660e+00 1.884589045420284492e+00 5.525716030643454957e-01 -4.895682334717628746e-39 0.000000000000000000e+00
2.818317685524813307e+36 4.751877516770834873e+35 3.682762013806543878e+26 3.687853626412072778e+07 2.161817649030280952e-01 5.027623677972735905e+00 2.356138586244290067e+00 2.803563489635878092e+00 1.618201961544442291e+00 -4.878085134153233772e-39 0.000000000000000000e+00
3.893055053874770092e+36 9.842721864159083876e+35 2.985669401161124383e+26 3.377573624666665494e+07 2.013357390981112438e+00 2.000116624439096213e+00 2.036500116636200008e+00 6.258945784678078272e-01 1.100119565308770753e+00 -4.875582741318002287e-39 0.000000000000000000e+00
2.128012203993054092e+36 6.742371207268910067e+35 2.807245443910035602e+26 3.146489660807029903e+07 1.584212943491589698e+00 4.909068906017931333e+00 3.060295444104486506e+00 2.088197981747850207e+00 2.050996422113363860e+00 -4.873367445111736134e-39 0.000000000000000000e+00
3.076452240771378934e+36 2.156849725692075716e+35 3.516635668757384398e+26 3.653758445907265693e+07 2.398439850415268193e+00 1.477997629322642892e+00 2.738727736829304593e+00 1.868045162031418016e+00 1.644322601460602051e+00 -4.872062631872557521e-39 0.000000000000000000e+00
2.078849521153439397e+36 2.494860832085939414e+35 2.944838195601498304e+26 3.375300742215594649e+07 2.370065310267946757e+00 1.082035105714791889e+00 1.127430801180087760e+00 1.553086402823794732e+00 2.435259141130828642e+00 -4.870437749819277919e-39 0.000000000000000000e+00
2.538422007713038431e+36 5.472126831184998364e+35 2.879518513553425947e+26 2.880887574188346788e+07 2.861462959549237794e+00 1.357599699104783619e+00 9.707243236290161725e-01 1.170813690257453271e-01 3.973517411628822993e-01 -4.867402915402490533e-39 0.000000000000000000e+00
2.421504649842233996e+36 5.859403430854106105e+35 3.239921626192347064e+26 3.140249145044588298e+07 3.056131158007047155e-01 4.476089216724989051e+00 1.590654041475922043e+00 8.613703947985015819e-02 4.087203030834431594e+00 -4.867197241299251114e-39 0.000000000000000000e+00
3.909317948468613843e+36 2.823795380336043472e+35 3.515572383189182493e+26 3.222711908409414813e+07 3.067508586590632191e+00 3.116499970556632526e+00 1.392165862010844024e-01 1.075559839259578432e+00 3.001048376894261960e+00 -4.864914240185390662e-39 0.000000000000000000e+00
2.994553657275771222e+36 3.971911919232664249e+35 3.694634672433051683e+26 3.606418416602186859e+07 2.741674760128128163e+00 6.110376299591878002e+00 2.137510208356840913e+00 2.082677632840846282e+00 3.873659466197087564e+00 -4.863456230973319137e-39 0.000000000000000000e+00
3.934017221844402573e+36 3.722921653275932590e+35 2.786342614899106680e+26 3.072330913670107350e+07 2.984144372651743815e+00 2.334877630872250087e+00 5.865559944495295497e-01 2.447737519997713329e-01 3.408424038183349936e+00 -4.862981471438633698e-39 0.000000000000000000e+00
3.227041064416312325e+36 7.865968242625548199e+35 3.355826517959630254e+26 3.293224477451638505e+07 4.684434247333455481e-01 1.146014332163021177e-01 1.061864304404175119e+00 1.792393793051079376e+00 5.580789991219197166e-01 -4.861657115614153285e-39 0.000000000000000000e+00
3.881273157733020768e+36 6.233943510950704851e+35 3.461626485431563295e+26 3.082205791262501106e+07 6.830480126350597647e-01 5.550749971326144561e+00 2.497626854891079606e-01 1.635105460177061154e+00 3.589875946999327549e+00 -4.861582828250001690e-39 0.000000000000000000e+00
2.393071160262342124e+36 9.197302556061181575e+35 3.500831242762103846e+26 3.677343167057400197e+07 1.132899349318837068e+00 3.858455327205006391e+00 1.820012603750397640e+00 1.400710205566085165e+00 4.304865393426863918e+00 -4.848848831410989830e-39 0.000000000000000000e+00
2.936310143215459050e+36 4.178323390623876990e+35 3.310165541993189640e+26 3.521688775529971719e+07 3.094279364442001246e+00 1.866116901343167989e+00 1.003599089977064374e+00 4.649638045947783183e-01 1.724962768645375899e+00 -4.846911388779718361e-39 0.000000000000000000e+00
2.017748690691345178e+36 8.310328339322483799e+35 3.686326619759928856e+26 3.701012905611335486e+07 9.283044361023429225e-01 2.562861009171752524e+00 3.579253294853335099e-01 1.863495765027659568e+00 6.158565958003513252e+00 -4.841885146493586271e-39 0.000000000000000000e+00
3.641065322235012606e+36 3.451784865325446648e+35 3.134754104776079568e+26 3.465076459258180112e+07 9.415755627644878389e-01 8.502303375949709086e-01 2.600783552309201774e+00 6.038934603633497877e-01 5.362678352319363739e+00 -4.837664502720451772e-39 0.000000000000000000e+00
3.119529440762106631e+36 3.301890888261800432e+35 3.157493552698673527e+26 3.502705426841880381e+07 6.451674861610108280e-01 1.063650159717413057e+00 2.532635246077520108e+00 9.673550723104674676e-01 2.642440837957151345e+00 -4.834047086680828113e-39 0.000000000000000000e+00
3.780277844424899404e+36 7.506818566499481151e+35 3.611174718970440530e+26 3.286122358121117204e+07 2.514235975469559126e+00 4.376125894192789190e+00 2.076688557695544279e+00 2.997688272748729954e+00 3.961794263442467212e+00 -4.824110687074330608e-39 0.000000000000000000e+00
3.591201014257748069e+36 3.209574434255819754e+35 3.230725376279509382e+26 3.145008922663304210e+07 2.803333142656284416e+00 1.819772216795339848e+00 2.110320859787766068e+00 2.024248273596161329e+00 7.918965961534268905e-01 -4.819956229543164349e-39 0.000000000000000000e+00
2.584161766763361847e+36 7.115367195065974169e+35 3.550704930990654028e+26 3.600316250274723768e+07 3.671120374291519384e-01 7.348551239185909800e-01 1.898052853030715248e+00 3.267809128576161792e-01 3.003660724436972629e+00 -4.818911810971359795e-39 0.000000000000000000e+00
2.784712788970244853e+36 4.621862303985220718e+35 3.650938016263666953e+26 3.594397779763932526e+07 8.530829078725841175e-01 9.753213028938834128e-02 2.718599619247472621e-01 1.723168404241177898e+00 6.138169990599906534e+00 -4.812758282417405420e-39 0.000000000000000000e+00
2.550650053690952917e+36 5.795247504764751606e+35 3.525159482175827507e+26 3.580010804586772621e+07 5.629829213824786294e-01 2.440966165902197726e+00 1.168069254337307683e+00 2.626038175411776532e+00 8.119037291658968147e-01 -4.810364941497631760e-39 0.000000000000000000e+00
2.406429674515566238e+36 4.547992087068985577e+35 3.453110005338983161e+26 3.442764012263850868e+07 2.375792853859524101e+00 6.223647478623991702e+00 1.186667884654992733e-01 1.939140411436804490e+00 1.504246050280588998e+00 -4.802462938236894868e-39 0.000000000000000000e+00
2.773202147848468229e+36 3.319967795447576095e+35 2.870262410228864347e+26 3.534302208444543928e+07 2.083261133886095795e+00 1.857470835327790448e+00 2.282217306063302864e+00 1.514060594833835260e+00 2.719831995951362380e+00 -4.797378139072053495e-39 0.000000000000000000e+00
2.625434858407151517e+36 6.550451498229124331e+35 3.681441584285443894e+26 3.326230022195088118e+07 3.354427850957685253e-01 3.409249620528327807e+00 5.876877564977611712e-01 3.101433296570723641e+00 3.156191988235367951e+00 -4.791814158592912779e-39 0.000000000000000000e+00
2.800578098795485862e+36 4.081504405290895427e+35 3.524509357816754963e+26 3.700125066951020062e+07 1.276250627649877512e+00 6.503827015027054959e-01 2.119291218517688868e+00 1.389704125201725482e+00 2.735429006753142822e+00 -4.786869996984425549e-39 0.000000000000000000e+00
2.580412631156512372e+36 4.935680626309849867e+35 3.062389991615157772e+26 3.692352830267098546e+07 3.571110226629424789e-01 6.050073930355695850e+00 1.834987616998625448e+00 2.362701327779113125e-01 3.808672273947280029e+00 -4.783527885495706891e-39 0.000000000000000000e+00
2.658930882184471244e+36 2.803746750720120233e+35 3.176095145490160614e+26 3.565411473727577925e+07 2.841502963978586482e+00 3.426523345216007765e+00 2.934166083439103900e+00 1.094200624666895827e+00 2.829330612962944524e+00 -4.779927148884707578e-39 0.000000000000000000e+00
2.377752304268633759e+36 9.450856206663883539e+35 3.124169150239789516e+26 3.001423847258466855e+07 1.076358611885567251e+00 4.469834373962535690e-01 5.303814952593942644e-01 2.581054352467812674e+00 1.078255502951284805e+00 -4.778901992853533531e-39 0.000000000000000000e+00
3.931675172225434899e+36 8.859760145798884422e+35 3.314089021176815122e+26 2.947788944481451064e+07 2.201874593259595780e+00 4.942676328370599670e+00 3.094683295664170775e+00 2.129799135912112951e-01 2.028562949679655336e+00 -4.778867912346689452e-39 0.000000000000000000e+00
3.497067507672773025e+36 8.029086444865719131e+35 3.352083269735759637e+26 3.348017498569914326e+07 1.468392566603524463e+00 5.779729284327922656e+00 3.061233137569706386e+00 1.386547033494151426e+00 4.024367031625329716e+00 -4.775347132217710809e-39 0.000000000000000000e+00
3.692943933645383461e+36 6.252122581012781410e+35 3.597472932125651643e+26 3.169211252330663800e+07 1.272004193946762118e+00 7.738119094865505421e-01 1.434404805244865244e+00 1.789174911869676698e+00 2.886085188301630744e+00 -4.765971197599629321e-39 0.000000000000000000e+00
3.044102119663432406e+36 5.284230536723768382e+35 2.839315252128413998e+26 3.581084489150589705e+07 6.124095396600012231e-01 3.774676266506332034e+00 1.949624902145108418e+00 2.452228910201834644e-01 3.236807026884391369e+00 -4.759871201487067662e-39 0.000000000000000000e+00
3.789999177303250076e+36 2.643467652487838711e+35 2.944926820676682633e+26 3.316224665093707666e+07 2.397788734269157285e+00 3.296356315125443359e+00 1.953278400524933289e+00 2.122974162319010816e+00 5.728604770141172864e+00 -4.754620277888624900e-39 0.000000000000000000e+00
2.953361677397586075e+36 4.399286220995584422e+35 3.155636679166561661e+26 3.662182858814541996e+07 1.146677342172902181e+00 1.295149036863451064e+00 2.600341122473063038e+00 8.061522008978477816e-01 2.132922032467301054e+00 -4.753787331358130096e-39 0.000000000000000000e+00
3.644035877005702165e+36 5.112555139660804711e+35 3.041597596856100887e+26 3.600156274962215126e+07 2.874478371762440698e+00 3.718269741044233356e+00 2.064619253573506175e+00 1.722362279701661336e-01 2.310290489234358091e+00 -4.752151752459885622e-39 0.000000000000000000e+00
3.965078410168950861e+36 4.878538114967691573e+35 2.891325984426880750e+26 2.919300639025202766e+07 1.235274508461364551e+00 4.410815867775946586e+00 2.546034428496966040e-01 1.012868077265007605e+00 2.159095014560150183e+00 -4.752028160514600755e-39 0.000000000000000000e+00
3.388323512343058459e+36 6.006158971196282005e+35 2.816772659230470392e+26 3.196075985919545218e+07 5.182292199586986392e-01 3.075942402307757728e+00 1.017395407372277738e+00 4.382157547920864094e-01 3.322067300329342387e+00 -4.742187707895391004e-39 0.000000000000000000e+00
2.890463195677510912e+36 9.535473488869525471e+35 3.150068026435372377e+26 3.638880275764510036e+07 1.834638505136444886e+00 1.964266109111651781e+00 2.683973551586777972e+00 1.513345306816850977e+00 3.268508126967975880e+00 -4.730908496282475995e-39 0.000000000000000000e+00
2.851579172289428016e+36 4.056679762538807373e+35 3.223842085941900575e+26 2.873076572606932744e+07 2.951271695129782380e+00 1.079379497000933386e+00 1.040276234445300485e+00 1.404875164767484599e-02 5.475912235996270638e+00 -4.730111713921200037e-39 0.000000000000000000e+00
2.715208625315499122e+36 8.603733989112831439e+35 3.371898881964937791e+26 3.709204131834881753e+07 2.702918229140386153e+00 2.625913771781426265e-01 2.068533405148691884e+00 2.119514869651192956e+00 9.364289912589990328e-01 -4.729862895383748665e-39 0.000000000000000000e+00
3.599757715666174544e+36 4.022134340315324828e+35 3.599148332432667875e+26 2.998449670737387612e+07 2.398146250394781909e+00 3.614428646502653830e+00 5.757692920852602869e-01 1.337851124617110088e+00 6.261383229291048735e+00 -4.721572394291039222e-39 0.000000000000000000e+00
3.148732917440575250e+36 7.038231314090917989e+35 3.236743726664723855e+26 2.894666168183913827e+07 2.199766902443979877e+00 6.333344262090905286e-01 2.585776165028311091e+00 2.760659275269121693e-01 1.230736152039730413e+00 -4.719301951866044596e-39 0.000000000000000000e+00
2.113049060444456250e+36 2.609953168236562954e+35 2.796555844082569956e+26 3.212541927037133649e+07 3.012195561250537335e+00 3.037299993960214994e+00 1.659126175263263780e+00 2.275443792797858578e+00 9.677533013487167324e-01 -4.718618109662246164e-39 0.000000000000000000e+00
